t p_lowerST2 p_upperST2 p_lowerST3 p_upperST3 p_lowerST4 p_upperST4 p_lowerST0 p_upperST0 p_physST2_lower p_physST2_upper p_physST3_lower p_physST3_upper p_physST4_lower p_physST4_upper
0.000000012246162 0.044098463180734 0.060409010002629 0.043816238120429 0.059721883147757 0.043813411054251 0.059715023874046 0.043813382497541 0.059714954589667 0.001443671313942 0.002425772001293 0.000014462721379 0.000024316163433 0.000000144629811 0.000000243167488
0.000000012359474 0.044087352921135 0.060379851947388 0.043805049885718 0.059692874920382 0.043802222041628 0.059686017160551 0.043802193477061 0.059685947891464 0.001443689134190 0.002426520992758 0.000014462879945 0.000024323689502 0.000000144631394 0.000000243242752
0.000000012473835 0.044076138382027 0.060350450793195 0.043793756741672 0.059663624931164 0.043790928113397 0.059656768698729 0.043790899540908 0.059656699445074 0.001443706812517 0.002427277030921 0.000014463036888 0.000024331286390 0.000000144632962 0.000000243318725
0.000000012589254 0.044064818581433 0.060320804748314 0.043782357702127 0.059634131399688 0.043779528283352 0.059627276708289 0.043779499702879 0.059627207470200 0.001443724342166 0.002428040183147 0.000014463192137 0.000024338954773 0.000000144634512 0.000000243395413
0.000000012705741 0.044053392528247 0.060290912011923 0.043770851771781 0.059604392536543 0.043768021556152 0.059597539399928 0.043767992967630 0.059597470177546 0.001443741716227 0.002428810517463 0.000014463345621 0.000024346695336 0.000000144636045 0.000000243472822
0.000000012823306 0.044041859222157 0.060260770774154 0.043759237946119 0.059574406543346 0.043756406927237 0.059567554975386 0.043756378330602 0.059567485768851 0.001443758927627 0.002429588102570 0.000014463497267 0.000024354508769 0.000000144637559 0.000000243550960
0.000000012941958 0.044030217653566 0.060230379216114 0.043747515211327 0.059544171612779 0.043744683382755 0.059537321627460 0.043744654777941 0.059537252436912 0.001443775969134 0.002430373007844 0.000014463646999 0.000024362395770 0.000000144639055 0.000000243629834
0.000000013061709 0.044018466803512 0.060199735509924 0.043735682544222 0.059513685928619 0.043732849899478 0.059506837540043 0.043732821286420 0.059506768365625 0.001443792833347 0.002431165303345 0.000014463794743 0.000024370357043 0.000000144640530 0.000000243709450
0.000000013182567 0.044006605643591 0.060168837818758 0.043723738912168 0.059482947665777 0.043720905444729 0.059476100888166 0.043720876823362 0.059476031730022 0.001443809512701 0.002431965059826 0.000014463940418 0.000024378393299 0.000000144641985 0.000000243789817
0.000000013304544 0.043994633135875 0.060137684296870 0.043711683272997 0.059451954990325 0.043708848976299 0.059445109838023 0.043708820346556 0.059445040696299 0.001443825999454 0.002432772348738 0.000014464083947 0.000024386505257 0.000000144643418 0.000000243870940
