t p_lowerLD p_upperLD p_lowerST p_upperST t_lowerLD t_upperLD t_lowerST t_upperST p_LDqubit_STduration_lower p_LDqubit_STduration_upper p_210_STduration_lower p_210_STduration_upper p_2100_STduration_lower p_2100_STduration_upper p_LDqubit_LDduration_lower p_LDqubit_LDduration_upper p_measST
0.000001976969640 0.431895191209686 0.542962995135230 0.024042650817270 0.028062962915864 0.000022938504719 0.000048179392802 0.000001986383033 0.000005393939280 0.004453649100049 0.031922447836773 0.000044734025417 0.000329761741770 0.000000447360067 0.000003298694443 0.348366335227647 0.497411719298196 0.000000356035497
0.000001995262315 0.432871257756152 0.543552990894285 0.024126815934373 0.028184640193398 0.000023127380055 0.000048545246299 0.000002002099091 0.000005430524630 0.004524080467043 0.032342591530230 0.000045444655418 0.000334248746739 0.000000454467001 0.000003343594008 0.351328672800338 0.497611295674909 0.000000303240323
0.000002013724250 0.433803166972457 0.544118867174710 0.024212674423823 0.028308889869087 0.000023317357392 0.000048914484997 0.000002018003315 0.000005467448500 0.004595909839662 0.032769116095879 0.000046169493859 0.000338807981500 0.000000461716043 0.000003389216755 0.354273701546299 0.497798474772073 0.000000257646173
0.000002032357011 0.434691255230351 0.544661717997071 0.024300263097709 0.028435772837485 0.000023508413492 0.000049287140219 0.000002034098319 0.000005504714022 0.004669168724482 0.033202119267487 0.000046908864851 0.000343440684508 0.000000469110434 0.000003435575097 0.357200194448962 0.497973788575205 0.000000218366469
0.000002051162179 0.435535908779144 0.545182626617337 0.024389619673097 0.028565351655401 0.000023700526408 0.000049663243577 0.000002050386761 0.000005542324358 0.004743889416910 0.033641700146577 0.000047663100779 0.000348148116249 0.000000476653500 0.000003482681667 0.360106971486593 0.498137762531348 0.000000184610255
0.000002070141349 0.436337562837699 0.545682663355115 0.024480782787688 0.028697690582736 0.000023893675599 0.000050042826976 0.000002066871344 0.000005580282698 0.004820105019961 0.034087959215224 0.000048432542507 0.000352931559635 0.000000484348649 0.000003530549325 0.362992901450634 0.498290914612005 0.000000155673647
0.000002089296131 0.437096700551027 0.546162883487842 0.024573792016088 0.028832855624829 0.000024087842033 0.000050425922617 0.000002083554813 0.000005618592262 0.004897849463488 0.034540998348699 0.000049217539593 0.000357792320415 0.000000492199379 0.000003579191158 0.365856903474641 0.498433754420254 0.000000130931834
0.000002108628150 0.437813851816152 0.546624325215599 0.024668687886647 0.028970914576360 0.000024283008292 0.000050812562999 0.000002100439957 0.000005657256300 0.004977157523849 0.035000920827957 0.000050018450496 0.000362731727584 0.000000500209275 0.000003628620489 0.368697948272197 0.498566782345315 0.000000109831627
0.000002128139046 0.438489591982600 0.547068007701058 0.024765511898891 0.029111937066833 0.000024479158666 0.000051202780920 0.000002117529609 0.000005696278092 0.005058064844030 0.035467831351928 0.000050835642808 0.000367751133808 0.000000508382014 0.000003678850877 0.371515059084445 0.498690488767565 0.000000091884533
0.000002147830474 0.439124540433580 0.547494929188811 0.024864306541524 0.029255994607627 0.000024676279246 0.000051596609483 0.000002134826647 0.000005735660948 0.005140607954225 0.035941836049620 0.000051669493471 0.000372851915852 0.000000516721367 0.000003729896123 0.374307312340151 0.498805353316713 0.000000076660334
0.000002167704105 0.439719359054472 0.547906065208281 0.024965115310991 0.029403160640695 0.000024874358013 0.000051994082096 0.000002152333993 0.000005775408210 0.005224824292868 0.036423042491998 0.000052520389015 0.000378035475018 0.000000525231200 0.000003781770277 0.377073838033251 0.498911844185521 0.000000063781161
0.000002187761624 0.440274750595821 0.548302366864087 0.025067982730600 0.029553510588912 0.000025073384912 0.000052395232479 0.000002170054615 0.000005815523248 0.005310752228127 0.036911559703639 0.000053388725793 0.000383303237589 0.000000533915478 0.000003834487638 0.379813819824883 0.499010417501152 0.000000052916040
0.000002208004733 0.440791456938462 0.548684759217724 0.025172954370187 0.029707121908065 0.000025273351932 0.000052800094660 0.000002187991526 0.000005856009466 0.005398431079866 0.037407498174131 0.000054274910226 0.000388656655281 0.000000542778267 0.000003888062759 0.382526494878680 0.499101516755859 0.000000043775878
0.000002228435149 0.441270257268811 0.549054139764197 0.025280076866307 0.029864074140555 0.000025474253171 0.000053208702985 0.000002206147782 0.000005896870299 0.005487901142056 0.037910969869203 0.000055179359052 0.000394097205708 0.000000551823736 0.000003942510456 0.385211153439810 0.499185572298387 0.000000036108884
0.000002249054606 0.441711966172652 0.549411377007112 0.025389397942949 0.030024448970831 0.000025676084899 0.000053621092117 0.000002224526487 0.000005938109212 0.005579203705654 0.038422088241565 0.000056102499580 0.000399626392849 0.000000561056158 0.000003997845810 0.387867138169739 0.499263000887089 0.000000029696387
