t p_lowerLD p_upperLD p_lowerST p_upperST t_lowerLD t_upperLD t_lowerST t_upperST
0.000004446312675 0.493953850361037 0.507365657534033 0.047179196244751 0.200836885323054 0.000103102384068 0.000097566253494 0.000008219011586 0.000010332625349
0.000004487453899 0.493915808647981 0.507403317729949 0.047696296233393 0.204087155454189 0.000103963352155 0.000098389077987 0.000008274418628 0.000010414907799
0.000004528975799 0.493880297220472 0.507438466268540 0.048229610065536 0.207384193407646 0.000104832796203 0.000099219515981 0.000008329890686 0.000010497951598
0.000004570881896 0.493847213983989 0.507471205660037 0.048779717578131 0.210727830158055 0.000105710779574 0.000100057637923 0.000008385424546 0.000010581763792
0.000004613175746 0.493816454747787 0.507501640286339 0.049347217671537 0.214117848128397 0.000106597365325 0.000100903514912 0.000008441017685 0.000010666351491
0.000004655860935 0.493787913942896 0.507529875711551 0.049932728667980 0.217553979300788 0.000107492616343 0.000101757218705 0.000008496668327 0.000010751721870
0.000004698941086 0.493761485297272 0.507556018033386 0.050536888653235 0.221035903330127 0.000108396595481 0.000102618821721 0.000008552375514 0.000010837882172
0.000004742419853 0.493737062465626 0.507580173278023 0.051160355799111 0.224563245666013 0.000109309365686 0.000103488397052 0.000008608139172 0.000010924839705
0.000004786300923 0.493714539612039 0.507602446840252 0.051803808664189 0.228135575688887 0.000110230990126 0.000104366018465 0.000008663960183 0.000011012601846
0.000004830588020 0.493693811944144 0.507622942970176 0.052467946470131 0.231752404866468 0.000111161532310 0.000105251760408 0.000008719840460 0.000011101176041
0.000004875284901 0.493674776198211 0.507641764307168 0.053153489350704 0.235413184937221 0.000112101056208 0.000106145698021 0.000008775783021 0.000011190569802
0.000004920395357 0.493657331075018 0.507659011461248 0.053861178570532 0.239117306127747 0.000113049626357 0.000107047907136 0.000008831792068 0.000011280790714
0.000004965923215 0.493641377626978 0.507674782641527 0.054591776710441 0.242864095411487 0.000114007307965 0.000107958464290 0.000008887873068 0.000011371846429
0.000005011872336 0.493626819597246 0.507689173330992 0.055346067816096 0.246652814816469 0.000114974167014 0.000108877446725 0.000008944032838 0.000011463744673
0.000005058246620 0.493613563712083 0.507702276006444 0.056124857506512 0.250482659790211 0.000115950270344 0.000109804932401 0.000009000279627 0.000011556493240
0.000005105050000 0.493601519928093 0.507714179902183 0.056928973038845 0.254352757630226 0.000116935685738 0.000110740999995 0.000009056623202 0.000011650100000
0.000005152286446 0.493590601636068 0.507724970815568 0.057759263325753 0.258262165989036 0.000117930482000 0.000111685728916 0.000009113074940 0.000011744572892
0.000005199959965 0.493580725823662 0.507734730952552 0.058616598901460 0.262209871462739 0.000118934729026 0.000112639199307 0.000009169647917 0.000011839919931
0.000005248074602 0.493571813199135 0.507743538810912 0.059501871832552 0.266194788272781 0.000119948497860 0.000113601492050 0.000009226356997 0.000011936149205
0.000005296634439 0.493563788278612 0.507751469098821 0.060415995569374 0.270215757050620 0.000120971860757 0.000114572688778 0.000009283218927 0.000012033268878
0.000005345643594 0.493556579439453 0.507758592686362 0.061359904733819 0.274271543735464 0.000122004891225 0.000115552871879 0.000009340252431 0.000012131287188
