t p_prepLD p_prepST p_lowerLD p_upperLD t_lowerLD t_upperLD
0.000000031915379 0.03 0.015 0.003198698121283 0.003198698121285 0.000003324387294 0.000026714922713
0.000000032210688 0.03 0.015 0.003198698121283 0.003198698121285 0.000003326592180 0.000026732641275
0.000000032508730 0.03 0.015 0.003198698121283 0.003198698121285 0.000003328817468 0.000026750523784
0.000000032809529 0.03 0.015 0.003198698121283 0.003198698121285 0.000003331063346 0.000026768571759
0.000000033113112 0.03 0.015 0.003198698121283 0.003198698121285 0.000003333330005 0.000026786786729
0.000000033419504 0.03 0.015 0.003198698121283 0.003198698121285 0.000003335617637 0.000026805170240
0.000000033728731 0.03 0.015 0.003198698121283 0.003198698121285 0.000003337926436 0.000026823723852
0.000000034040819 0.03 0.015 0.003198698121283 0.003198698121285 0.000003340256598 0.000026842449138
0.000000034355795 0.03 0.015 0.003198698121283 0.003198698121285 0.000003342608321 0.000026861347687
0.000000034673685 0.03 0.015 0.003198698121283 0.003198698121285 0.000003344981804 0.000026880421103
0.000000034994517 0.03 0.015 0.003198698121283 0.003198698121285 0.000003347377249 0.000026899671002
0.000000035318317 0.03 0.015 0.003198698121283 0.003198698121285 0.000003349794858 0.000026919099019
0.000000035645113 0.03 0.015 0.003198698121283 0.003198698121285 0.000003352234838 0.000026938706801
0.000000035974934 0.03 0.015 0.003198698121283 0.003198698121285 0.000003354697394 0.000026958496011
0.000000036307805 0.03 0.015 0.003198698121283 0.003198698121285 0.000003357182736 0.000026978468329
0.000000036643757 0.03 0.015 0.003198698121283 0.003198698121285 0.000003359691074 0.000026998625448
0.000000036982818 0.03 0.015 0.003198698121283 0.003198698121285 0.000003362222622 0.000027018969079
0.000000037325016 0.03 0.015 0.003198698121283 0.003198698121285 0.000003364777594 0.000027039500947
0.000000037670380 0.03 0.015 0.003198698121283 0.003198698121285 0.000003367356207 0.000027060222794
0.000000038018940 0.03 0.015 0.003198698121283 0.003198698121285 0.000003369958680 0.000027081136378
0.000000038370725 0.03 0.015 0.003198698121283 0.003198698121285 0.000003372585233 0.000027102243473
0.000000038725764 0.03 0.015 0.003198698121283 0.003198698121285 0.000003375236089 0.000027123545870
0.000000039084090 0.03 0.015 0.003198698121283 0.003198698121285 0.000003377911473 0.000027145045375
0.000000039445730 0.03 0.015 0.003198698121283 0.003198698121285 0.000003380611612 0.000027166743812
0.000000039810717 0.03 0.015 0.003198698121283 0.003198698121285 0.000003383336736 0.000027188643023
0.000000040179081 0.03 0.015 0.003198698121283 0.003198698121285 0.000003386087074 0.000027210744865
0.000000040550854 0.03 0.015 0.003198698121283 0.003198698121285 0.000003388862861 0.000027233051213
0.000000040926066 0.03 0.015 0.003198698121283 0.003198698121285 0.000003391664333 0.000027255563958
0.000000041304750 0.03 0.015 0.003198698121283 0.003198698121285 0.000003394491725 0.000027278285012
0.000000041686938 0.03 0.015 0.003198698121283 0.003198698121285 0.000003397345280 0.000027301216301
0.000000042072663 0.03 0.015 0.003198698121283 0.003198698121285 0.000003400225238 0.000027324359770
0.000000042461956 0.03 0.015 0.003198698121283 0.003198698121285 0.000003403131844 0.000027347717384
0.000000042854852 0.03 0.015 0.003198698121283 0.003198698121285 0.000003406065344 0.000027371291122
0.000000043251383 0.03 0.015 0.003198698121283 0.003198698121285 0.000003409025988 0.000027395082986
0.000000043651583 0.03 0.015 0.003198698121283 0.003198698121285 0.000003412014026 0.000027419094993
0.000000044055486 0.03 0.015 0.003198698121283 0.003198698121285 0.000003415029713 0.000027443329181
0.000000044463127 0.03 0.015 0.003198698121283 0.003198698121285 0.000003418073303 0.000027467787605
0.000000044874539 0.03 0.015 0.003198698121283 0.003198698121285 0.000003421145055 0.000027492472340
0.000000045289758 0.03 0.015 0.003198698121283 0.003198698121285 0.000003424245229 0.000027517385479
0.000000045708819 0.03 0.015 0.003198698121283 0.003198698121285 0.000003427374090 0.000027542529138
0.000000046131757 0.03 0.015 0.003198698121283 0.003198698121285 0.000003430531901 0.000027567905447
0.000000046558609 0.03 0.015 0.003198698121283 0.003198698121285 0.000003433718931 0.000027593516561
0.000000046989411 0.03 0.015 0.003198698121283 0.003198698121285 0.000003436935450 0.000027619364652
0.000000047424199 0.03 0.015 0.003198698121283 0.003198698121285 0.000003440181731 0.000027645451912
0.000000047863009 0.03 0.015 0.003198698121283 0.003198698121285 0.000003443458050 0.000027671780554
0.000000048305880 0.03 0.015 0.003198698121283 0.003198698121285 0.000003446764684 0.000027698352812
0.000000048752849 0.03 0.015 0.003198698121283 0.003198698121285 0.000003450101915 0.000027725170941
0.000000049203954 0.03 0.015 0.003198698121283 0.003198698121285 0.000003453470024 0.000027752237214
0.000000049659232 0.03 0.015 0.003198698121283 0.003198698121285 0.000003456869298 0.000027779553929
0.000000050118723 0.03 0.015 0.003198698121283 0.003198698121285 0.000003460300025 0.000027807123402
0.000000050582466 0.03 0.015 0.003198698121283 0.003198698121285 0.000003463762496 0.000027834947972
0.000000051050500 0.03 0.015 0.003198698121283 0.003198698121285 0.000003467257005 0.000027863030000
0.000000051522864 0.03 0.015 0.003198698121283 0.003198698121285 0.000003470783848 0.000027891371867
0.000000051999600 0.03 0.015 0.003198698121283 0.003198698121285 0.000003474343325 0.000027919975979
0.000000052480746 0.03 0.015 0.003198698121283 0.003198698121285 0.000003477935737 0.000027948844761
0.000000052966344 0.03 0.015 0.003198698121283 0.003198698121285 0.000003481561389 0.000027977980663
0.000000053456436 0.03 0.015 0.003198698121283 0.003198698121285 0.000003485220589 0.000028007386156
0.000000053951062 0.03 0.015 0.003198698121283 0.003198698121285 0.000003488913647 0.000028037063735
0.000000054450265 0.03 0.015 0.003198698121283 0.003198698121285 0.000003492640877 0.000028067015917
0.000000054954087 0.03 0.015 0.003198698121283 0.003198698121285 0.000003496402594 0.000028097245243
0.000000055462571 0.03 0.015 0.003198698121283 0.003198698121285 0.000003500199118 0.000028127754278
0.000000055975760 0.03 0.015 0.003198698121283 0.003198698121285 0.000003504030771 0.000028158545609
